
101,199,170,164,-178,60,1.2348132559008502,-0.587118755635876,0.5653137850596679,0.06752156213062649,0.2601653528999306,0.21775049498594617,L,1
104,112,166,174,86,106,0.91080239286623,0.513162107450192,-0.16528949750546504,0.0815232555353407,0.4216096043790512,0.7781787238999783,R,0
136,204,172,152,159,47,1.5487417327173063,-0.6910349033757419,0.7217943208763882,0.00815586803250156,0.6215204906824514,0.5551085339208798,L,0
98,199,162,147,-168,61,1.3764305018531278,-0.657594467096523,0.5988448940217928,0.0525259835555807,0.644844925638734,0.10023396564537061,L,1
153,205,143,126,152,61,1.4730993562467385,-0.7281732183533207,0.6925460167717943,0.021683394034416246,0.7858846964742788,0.45509306587026727,L,0
135,145,55,132,106,171,0.5363333904215749,0.05522870898473681,-0.13487563949833123,0.04760316688176396,0.5040343959435514,0.07314658556239256,R,0
102,201,164,148,-169,61,1.430419806365173,-0.6982481501084813,0.5847600840506537,0.015029463200755775,0.4167797782943752,0.293055263238714,L,1
142,208,153,127,164,54,1.5477862178070076,-0.7869896411974475,0.7321055866115281,0.02568791531970274,0.4923191339616655,0.4546924279304247,L,0
42,110,148,160,160,107,0.642074255316265,-0.052268925657128276,-0.0510187023615039,0.09502892775583838,0.5926941349427268,0.630097730063555,R,0
103,204,163,154,-172,65,1.397081600116993,-0.669042400992171,0.5319853340162964,0.014377982000440446,0.43728925086790693,0.31762000378697003,L,1
129,173,123,120,142,86,0.8356429114192708,-0.4102247019694602,0.4386617365431778,0.044747426123908335,0.6453565573391533,0.2861736967626978,L,0
91,199,140,150,-166,83,1.206688251750744,-0.6303398413031154,0.3960900274027702,0.03046846364636694,0.33549915399686264,0.11898315415970556,L,1
165,156,70,190,63,-151,1.1925997961305048,0.5536397099770681,-0.49070192380076927,0.015363720113235833,0.12367556121771393,0.25043335059898075,R,1
165,156,70,190,63,-151,1.1925997961305048,0.5536397099770681,-0.49070192380076927,0.015363720113235833,0.12367556121771393,0.25043335059898075,R,1
140,191,62,115,149,137,0.7584549881736026,-0.6233940906519535,0.1396989302230698,0.03506977804961654,0.5800682347714485,0.37762090274085464,L,0
42,135,110,144,-173,128,0.5249696238558657,-0.1850611862698933,-0.01032286558799993,0.15048033165145383,0.04616525835472236,0.5055306585713498,L,0
131,131,140,213,68,165,1.522745724535936,0.6464692777074492,-0.7753399638405936,0.0761884590779788,0.49985475419336634,0.7175604327041168,R,0
87,197,174,146,-164,52,1.5403423743503009,-0.6077827615779896,0.6400378957824898,0.07500036732597276,0.1367741885555669,0.8232977222324963,L,0
143,191,77,115,140,123,0.6999485557832723,-0.5077589379946464,0.1983363797599791,0.03695780229621056,0.6877031742571817,0.2000506413675736,L,0
125,203,158,135,175,57,1.5020353490218843,-0.7600769653301281,0.6702404384015095,0.03942590814126526,0.5159825718255705,0.14039166752852894,L,0
94,192,164,157,-172,66,1.239633603313919,-0.6019465440752201,0.5139545929462809,0.06288480528990527,0.37755593952133293,0.13416568327541797,L,1
180,138,56,178,44,-136,1.204734515075285,0.7134077866722517,-0.43162897548876933,0.020755951188203847,0.04733085093869456,0.2527202204356483,R,0
67,182,163,158,-153,76,1.158976925654866,-0.44794462714752176,0.3785705136833269,0.03007750307671406,0.5195665573271585,0.3817118365672835,L,1
123,123,123,199,82,-179,1.3335034126195318,0.5260210186929326,-0.761084810794436,0.027604112308606488,0.3905404067605773,0.6955793656146942,R,0
135,141,62,177,90,-143,1.0160190279955656,0.3799099670230651,-0.44953994327760793,0.007956459173055007,0.15596486610284938,0.4860771457198746,R,0
164,159,72,188,66,-147,1.2437507383514508,0.5077133649215686,-0.5439962367767142,0.03072539649546448,0.2847406441279824,0.32670044566871503,R,1
164,159,72,188,66,-147,1.2437507383514508,0.5077133649215686,-0.5439962367767142,0.03072539649546448,0.2847406441279824,0.32670044566871503,R,1
160,144,107,196,58,-171,1.4188830417382015,0.6526861991995727,-0.7128611239248043,0.03674541875901053,0.4521329296633254,0.518878622102649,R,0
166,191,69,96,116,116,0.919843827992386,-0.33774484859342085,0.30004959209499216,0.1555339876858159,0.5299767794737219,0.6502140000773712,L,0
145,165,30,118,108,-179,0.7153895926820684,-0.02307708363490543,-0.06679054061417922,0.04978272968908843,0.4556623277254797,0.3348585066662693,L,0
93,202,159,142,-156,62,1.3746244981335756,-0.6753608093751083,0.6074913771676707,0.08751250132528457,0.20262182555627545,0.1858566231910384,L,1
171,159,59,202,70,-132,1.2313525337093438,0.39494336665764546,-0.49104780907091433,0.06215795051530561,0.1101441689355655,0.26986860471563,R,1
72,194,163,154,-150,63,1.3077422492310016,-0.5456398273399868,0.55882335367192,0.024940285239458196,0.4270163892346759,0.1970797419614655,L,1
126,150,54,121,119,163,0.37025413055769474,-0.05293186978073915,-0.07545696253083417,0.03018278501233367,0.45178497596990086,0.2134245195731683,R,0
156,155,90,185,72,-169,1.1933053151117958,0.48607109401918597,-0.5736857835038063,0.05220619432282129,0.3124152354571872,0.39185825707622085,R,1
116,187,146,123,170,64,1.3739319555864737,-0.6116033598592149,0.6487074232910564,0.06963730126260192,0.7144189805578477,0.22231982659185723,L,0
170,189,101,111,117,99,0.9151488031412222,-0.39425294038613334,0.42566381985518537,0.047776154527836595,0.7760941832242413,0.14108129362037525,L,0
136,179,144,143,145,79,0.709887690890544,-0.47196540227391415,0.4048744637225493,0.16593215726333987,0.38667533437329915,0.6040295199436434,L,0
169,154,55,149,88,-173,0.7181820722379793,0.10398219415339588,-0.14084521275374526,0.18665037731507733,0.28887389429500704,0.294494535757831,R,0
152,132,82,180,78,-165,1.0716999908007974,0.41178519945743014,-0.4753586315006736,0.1463574453178876,0.040798567006786454,0.27453127621419904,R,0
153,152,82,190,74,-154,1.2503069497894503,0.4711063523492577,-0.5978844391100407,0.02593669578286045,0.18623920215711695,0.24256011208375053,R,1
